year,month,district_Name,mandal_Name,panchayat_Name,gplgdcode,total_No_of_Application_Received,no_of_Application_Under_Process_At_GP,no_of_Application_Under_Process_AT_DTCP,no_of_Application_Approve_with_in_BSLA,no_of_Application_Approve_Beyond_BSLA,no_of_Application_Proceeding_Upload_with_in_SLA,no_of_Application_Proceeding_Upload_Beyond_SLA,no_of_Application_Reject_With_in_BSLA,no_of_Application_Reject_Beyond_BSLA,total_Fee,harithaNidhi,totalFeesWithHarithaNidhi
2024,November,Nizamabad,Dich Palle,Ghanpur,278764,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Dich Palle,Kamalapur,209383,2,1,0,1,0,0,0,0,0,7442,0,0
2024,November,Nizamabad,Dich Palle,Mittapally,209387,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Dich Palle,Rampoor,209390,3,1,0,2,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Dich Palle,Yanampally,209395,2,0,0,0,0,0,2,0,0,9389.4,0,0
2024,November,Nizamabad,Indalwai ,Gangaram Thanda,278906,5,0,4,1,0,0,0,0,0,6546.1,0,0
2024,November,Nizamabad,Indalwai ,Gannaram,209380,6,0,0,4,0,0,1,1,0,50134.3,0,0
2024,November,Nizamabad,Indalwai ,Indalwai,209382,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Indalwai ,Nallavelli,209367,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Indalwai ,Ranjeeth Nayak Thanda,278900,1,0,0,0,0,0,0,1,0,0,0,0
2024,November,Nizamabad,Indalwai ,Vengalpad,209371,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Indalwai ,Yellareddypally,209372,3,0,0,2,0,0,0,1,0,0,0,0
2024,November,Nizamabad,Jakranpalle,Argul,209432,1,0,0,0,0,0,1,0,0,3382.8,0,0
2024,November,Nizamabad,Jakranpalle,Balnagar,278916,2,0,0,1,0,0,0,1,0,3759.1,0,0
2024,November,Nizamabad,Jakranpalle,Brahmanpally,209433,3,1,0,2,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Jakranpalle,Jakranpally,209435,1,0,0,1,0,0,0,0,0,3254.2,0,0
2024,November,Nizamabad,Jakranpalle,Keshpally,209437,2,0,0,2,0,0,0,0,0,3213.6,0,0
2024,November,Nizamabad,Jakranpalle,Laxmapoor,209439,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Jakranpalle,Munipally,209441,2,0,0,2,0,0,0,0,0,11973.9,0,0
2024,November,Nizamabad,Jakranpalle,Narayanpet,209442,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Jakranpalle,Thorlikonda,209446,1,0,0,1,0,0,0,0,0,9030,0,0
2024,November,Nizamabad,Kammar Palle,Basheerabad,209487,1,0,0,1,0,0,0,0,0,4189,0,0
2024,November,Nizamabad,Kammar Palle,Choutpally,209488,1,0,0,1,0,0,0,0,0,7180.6,0,0
2024,November,Nizamabad,Kammar Palle,Hasakothur,209489,1,0,0,1,0,0,0,0,0,5212.1,0,0
2024,November,Nizamabad,Kammar Palle,Kammarpally,209491,8,0,0,8,0,0,0,0,0,42422.7,0,0
2024,November,Nizamabad,Kammar Palle,Uploor,209497,2,0,0,2,0,0,0,0,0,10260.4,0,0
2024,November,Nizamabad,Kotgiri,Hangarga Faram,278945,1,0,0,0,0,0,1,0,0,962.4,0,0
2024,November,Nizamabad,Kotgiri,Kallur,209506,1,0,0,1,0,0,0,0,0,2448.7,0,0
2024,November,Nizamabad,Kotgiri,Kotgir,209510,1,0,0,1,0,0,0,0,0,4431,0,0
2024,November,Nizamabad,Kotgiri,Sunkini,209520,1,0,0,0,0,0,1,0,0,3003.4,0,0
2024,November,Nizamabad,Makloor,Deekampally,209590,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Makloor,Gottimukla,209593,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Makloor,Kalledi,209596,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Mendora ,Kodicherla,209215,2,0,0,2,0,0,0,0,0,4348.7,0,0
2024,November,Nizamabad,Mendora ,Velkatoor,209227,2,0,0,2,0,0,0,0,0,8726.1,0,0
2024,November,Nizamabad,Mortad,Donkal,209610,3,0,0,2,0,0,1,0,0,21297.6,0,0
2024,November,Nizamabad,Mortad,Donpal,209611,2,0,0,2,0,0,0,0,0,15491.6,0,0
2024,November,Nizamabad,Mortad,Morthad,209614,9,2,0,6,0,0,0,1,0,84403.5,0,0
2024,November,Nizamabad,Mortad,Sunket,209618,1,0,0,1,0,0,0,0,0,13352.7,0,0
2024,November,Nizamabad,Mortad,Thimmapur,209621,1,0,0,1,0,0,0,0,0,36886,0,0
2024,November,Nizamabad,Mosara,Mosra,209847,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Mupkal ,Kothapalli,209216,1,0,0,1,0,0,0,0,0,10121.6,0,0
2024,November,Nizamabad,Mupkal ,Mupkal,209218,5,3,0,1,1,0,0,0,0,25014.4,0,0
2024,November,Nizamabad,Nandipet,Ailapur,209640,2,0,0,1,0,0,1,0,0,7771.7,0,0
2024,November,Nizamabad,Nandipet,Bazarkothur,209644,2,0,0,1,0,0,1,0,0,12310.8,0,0
2024,November,Nizamabad,Nandipet,Chimrajpally,209646,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Nandipet,Donkeshwar,209648,1,0,0,1,0,0,0,0,0,3987,0,0
2024,November,Nizamabad,Nandipet,G.G.Nadukuda,209649,2,0,0,2,0,0,0,0,0,6916.8,0,0
2024,November,Nizamabad,Nandipet,Komatpally,209654,1,0,0,1,0,0,0,0,0,2631,0,0
2024,November,Nizamabad,Nandipet,Mallaram,278962,1,0,0,1,0,0,0,0,0,5756.6,0,0
2024,November,Nizamabad,Nandipet,Marampally,209656,1,0,0,1,0,0,0,0,0,2903.7,0,0
2024,November,Nizamabad,Nandipet,Nandipet,209657,5,1,0,3,0,0,1,0,0,18035.7,0,0
2024,November,Nizamabad,Nandipet,Talveda,209663,1,0,0,0,0,0,1,0,0,2719.8,0,0
2024,November,Nizamabad,Nandipet,Velmal,209667,2,0,0,2,0,0,0,0,0,4083.2,0,0
2024,November,Nizamabad,Navipet,Jannepalli,209674,2,1,0,1,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Navipet,Mattaiah Farm Thanda,278972,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Navipet,Nagepur,209681,4,0,0,0,0,0,4,0,0,8710,0,0
2024,November,Nizamabad,Navipet,Nandigama,209683,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Navipet,Navipet,209685,13,2,0,2,0,4,3,0,2,91939.4,0,0
2024,November,Nizamabad,Navipet,Pothangal,209687,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Ranjal,Bagepally,209756,2,0,0,2,0,0,0,0,0,6635.2,0,0
2024,November,Nizamabad,Ranjal,Kalyapur,209759,3,0,0,3,0,0,0,0,0,12991.1,0,0
2024,November,Nizamabad,Ranjal,Kandakurthi,209760,2,0,1,1,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Ranjal,Kunepally,209761,1,0,0,0,1,0,0,0,0,4273.8,0,0
2024,November,Nizamabad,Ranjal,Neela,209762,3,1,0,2,0,0,0,0,0,5832.8,0,0
2024,November,Nizamabad,Ranjal,Renjal,209763,3,1,0,1,1,0,0,0,0,8914.9,0,0
2024,November,Nizamabad,Ranjal,Thadbiloli,209765,5,0,0,2,0,0,2,1,0,7359.8,0,0
2024,November,Nizamabad,Ranjal,Veerannagutta,209766,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Rudrur ,Boppapur,209837,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Rudrur ,Raikur,209514,5,5,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Rudrur ,Rudrur,209849,4,2,0,2,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Sirkonda,Gadkole,209793,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Sirkonda,Hussain Nagar,209795,3,3,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Sirkonda,Kondapur,209796,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Sirkonda,Mailaram,209799,2,1,0,0,0,0,0,0,1,0,0,0
2024,November,Nizamabad,Sirkonda,Nyavanandi,209801,2,0,0,2,0,0,0,0,0,27690.5,0,0
2024,November,Nizamabad,Sirkonda,Sirikonda,209808,6,5,0,1,0,0,0,0,0,6098.8,0,0
2024,November,Nizamabad,Varni,S.N.Puram,209850,2,1,0,1,0,0,0,0,0,6855.4,0,0
2024,November,Nizamabad,Varni,Sydpur,279896,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Varni,Varni,209855,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Velpur,Komanpally,209860,1,0,0,0,0,0,1,0,0,2458.6,0,0
2024,November,Nizamabad,Velpur,Kuknoor,209862,2,0,0,1,0,0,0,1,0,6299.5,0,0
2024,November,Nizamabad,Velpur,Pachal Nadukuda,209865,1,0,0,1,0,0,0,0,0,14402.4,0,0
2024,November,Nizamabad,Velpur,Padgal,209866,3,0,0,3,0,0,0,0,0,27352.2,0,0
2024,November,Nizamabad,Velpur,Vailpoor,209868,1,0,0,1,0,0,0,0,0,7006.4,0,0
2024,November,Nizamabad,Velpur,Wadi,209870,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Yeda Palle,Yedapally,209884,3,2,0,1,0,0,0,0,0,2773,0,0
2024,November,Nizamabad,Yergatla ,Thorthy,209622,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Yergatla ,Yergatla,209624,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Nizamabad,chandur,Chandur,209838,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Anthargaon ,Brahmanpalli,201853,2,1,0,0,1,0,0,0,0,0,0,0
2024,November,Peddapalli,Anthargaon ,Eklaspur,201854,1,0,0,1,0,0,0,0,0,12834.5,0,0
2024,November,Peddapalli,Anthargaon ,Kundanpalli,201861,4,0,0,1,0,0,3,0,0,6379.4,0,0
2024,November,Peddapalli,Anthargaon ,Murmur,201864,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Anthargaon ,Peddampet,278773,3,0,1,0,0,0,2,0,0,7224.8,0,0
2024,November,Peddapalli,Anthargaon ,Tts Anthergoan,278774,1,0,0,0,0,0,0,1,0,0,0,0
2024,November,Peddapalli,Anthargaon ,Yellampalli,278775,1,0,0,1,0,0,0,0,0,3349.8,0,0
2024,November,Peddapalli,Dharmaram,Chamanpally,201084,2,1,1,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Dharmaram,Dharmaram,201085,9,6,0,2,0,0,1,0,0,8434.4,0,0
2024,November,Peddapalli,Dharmaram,Erraguntapalli,201087,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Dharmaram,Gopalraopet,201088,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Dharmaram,Khilavanaparthy,201092,1,0,0,1,0,0,0,0,0,10653.1,0,0
2024,November,Peddapalli,Dharmaram,Myadaram,201096,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Dharmaram,Narsingapur,201098,2,1,0,0,0,0,0,1,0,0,0,0
2024,November,Peddapalli,Dharmaram,Nayakampalli,278137,1,0,0,1,0,0,0,0,0,5978.7,0,0
2024,November,Peddapalli,Dharmaram,Pathipaka,201100,4,2,0,2,0,0,0,0,0,21801.3,0,0
2024,November,Peddapalli,Eligaid,Muppirithota,201108,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Eligaid,Narasapur,201109,2,1,0,1,0,0,0,0,0,2473.1,0,0
2024,November,Peddapalli,Julapalle,Julapally,201348,7,2,0,3,0,0,0,2,0,34269.2,0,0
2024,November,Peddapalli,Julapalle,Venkatraopalli,201354,1,0,0,1,0,0,0,0,0,4522.4,0,0
2024,November,Peddapalli,Kamanpur,Gollapalli,278722,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Kamanpur,Gundaram,201377,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Kamanpur,Kamanpoor,201381,3,1,0,2,0,0,0,0,0,20222.1,0,0
2024,November,Peddapalli,Kamanpur,Nagaram,201384,1,0,0,0,0,0,1,0,0,8136.9,0,0
2024,November,Peddapalli,Kamanpur,Penchikalpet,201387,3,3,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Kamanpur,Rompikunta,201391,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Manthani,Arenda,201628,1,0,0,0,0,0,1,0,0,3468.2,0,0
2024,November,Peddapalli,Manthani,Rachapalli,201648,4,4,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Manthani,Suraiahpalli,201650,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Mutharam Manthani,Adavisrirampoor,201718,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Mutharam Manthani,Machupet,201726,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Mutharam Manthani,Mutharam,201727,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Odela,Bheemarapalli,278739,1,0,0,1,0,0,0,0,0,2369.5,0,0
2024,November,Peddapalli,Odela,Gudem,201733,2,1,0,0,0,0,1,0,0,4692.1,0,0
2024,November,Peddapalli,Odela,Kolanoor,201740,4,3,0,1,0,0,0,0,0,15675,0,0
2024,November,Peddapalli,Odela,Odela,201744,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Odela,Sanagonda,201747,3,3,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Palakurthy,Elkalapalli,201855,2,0,0,1,0,0,0,1,0,10464,0,0
2024,November,Peddapalli,Palakurthy,Palakurthy,201865,1,0,0,1,0,0,0,0,0,5001.3,0,0
2024,November,Peddapalli,Palakurthy,Ramaraopalli,257877,2,1,0,1,0,0,0,0,0,5973.2,0,0
2024,November,Peddapalli,Peddapalle,Appannapet,201750,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Peddapalle,Cheekurai,201756,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Peddapalle,Kapulapalli,278749,1,0,0,0,0,0,1,0,0,13701.2,0,0
2024,November,Peddapalli,Peddapalle,Kothapalli,201761,1,0,0,0,1,0,0,0,0,3971.6,0,0
2024,November,Peddapalli,Peddapalle,Mulasala,201763,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Peddapalle,Peddabonkur,201767,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Peddapalle,Raghavapoor,201769,4,4,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Peddapalle,Raginedu,201770,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Peddapalle,Turkala Maddi Kunta,201775,1,0,0,1,0,0,0,0,0,14920,0,0
2024,November,Peddapalli,Ramagiri,Begumpet,201376,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Ramagiri,Kalvacherla,201380,2,0,0,1,0,0,1,0,0,65668.9,0,0
2024,November,Peddapalli,Ramagiri,Lonkakesaram,278726,2,1,1,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Ramagiri,Nagepalli,201385,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Ramagiri,Nawabpeta,278724,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Ramagiri,Ratnapoor,201390,4,0,0,4,0,0,0,0,0,32089.5,0,0
2024,November,Peddapalli,Srirampur,Gangaram,201965,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Srirampur,Ippalapalli,278777,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Srirampur,Mangapet,201970,2,1,1,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Srirampur,Pegadapalli,201976,2,1,0,0,1,0,0,0,0,8411.5,0,0
2024,November,Peddapalli,Srirampur,Srirampoor,201977,3,3,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Sultanabad,Bhupathipoor,201980,1,0,0,0,0,0,0,1,0,0,0,0
2024,November,Peddapalli,Sultanabad,Chinabonkur,201982,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Sultanabad,Chinakalvala,201983,1,0,0,0,1,0,0,0,0,10809.7,0,0
2024,November,Peddapalli,Sultanabad,Devunipalli,278790,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Sultanabad,Dubbapalli,278793,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Sultanabad,Garrepalli,201984,4,2,0,0,0,0,0,2,0,0,0,0
2024,November,Peddapalli,Sultanabad,Gattepalli,201985,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Sultanabad,Itherajpalli,201987,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Sultanabad,Narayanapur,201994,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Peddapalli,Sultanabad,Sambaiahpalli,201998,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Boinpalle,Boinpalli,200981,5,2,0,0,0,0,1,2,0,11920.4,0,0
2024,November,Rajanna Sircilla,Boinpalle,Desaipalli,200983,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Boinpalle,Kodurupaka,200987,1,0,0,0,0,1,0,0,0,2252.8,0,0
2024,November,Rajanna Sircilla,Boinpalle,Kothapeta,200989,1,0,0,0,0,0,0,1,0,0,0,0
2024,November,Rajanna Sircilla,Boinpalle,Marlapet,200993,1,0,0,1,0,0,0,0,0,8929,0,0
2024,November,Rajanna Sircilla,Boinpalle,Narsigapoor,200994,5,0,0,5,0,0,0,0,0,13267.1,0,0
2024,November,Rajanna Sircilla,Boinpalle,Neelojipally,200995,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Boinpalle,Stambampalli,200999,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Boinpalle,Thadakonda,201000,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Boinpalle,Vardavelly,201001,2,0,0,2,0,0,0,0,0,5158.4,0,0
2024,November,Rajanna Sircilla,Boinpalle,Vilasagar,201003,3,3,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Chandurthi,Ananthapalli,201004,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Chandurthi,Chandurthy,201007,4,2,0,2,0,0,0,0,0,21439.5,0,0
2024,November,Rajanna Sircilla,Chandurthi,Jogapur,201009,1,0,0,0,1,0,0,0,0,9012.7,0,0
2024,November,Rajanna Sircilla,Chandurthi,Lingampet,201012,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Chandurthi,Mallial,201013,2,1,0,1,0,0,0,0,0,6852.7,0,0
2024,November,Rajanna Sircilla,Chandurthi,Marrigadda,201014,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Chandurthi,Moodapally,201015,2,0,0,2,0,0,0,0,0,26348,0,0
2024,November,Rajanna Sircilla,Chandurthi,Narsingapur,201016,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Chandurthi,Ramannapet,201017,1,0,0,1,0,0,0,0,0,5180,0,0
2024,November,Rajanna Sircilla,Ellanthakunta,Ananthagiri,201128,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Ellanthakunta,Anantharam,201129,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Ellanthakunta,Dacharam,201131,1,0,0,1,0,0,0,0,0,5317.4,0,0
2024,November,Rajanna Sircilla,Ellanthakunta,Ellanthakunta,201132,4,2,0,1,0,0,0,1,0,8813.8,0,0
2024,November,Rajanna Sircilla,Ellanthakunta,Peddalingapuram,201142,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Ellanthakunta,Repaka,201145,5,0,0,0,0,0,3,2,0,7655.7,0,0
2024,November,Rajanna Sircilla,Ellanthakunta,Thippapuram,201150,2,0,0,2,0,0,0,0,0,5712.5,0,0
2024,November,Rajanna Sircilla,Ellanthakunta,Vallampatla,201151,1,0,0,0,0,0,0,1,0,0,0,0
2024,November,Rajanna Sircilla,Gambhiraopet,Dammannapet,201154,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Gambhiraopet,Gambhiraopet,201157,8,5,0,3,0,0,0,0,0,74341.3,0,0
2024,November,Rajanna Sircilla,Gambhiraopet,Kothapally,201160,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Gambhiraopet,Mustafanager,201164,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Gambhiraopet,Nagampet,201165,2,0,0,1,0,0,1,0,0,4760.5,0,0
2024,November,Rajanna Sircilla,Gambhiraopet,Narmal,201166,1,0,0,0,0,0,1,0,0,8796.7,0,0
2024,November,Rajanna Sircilla,Gambhiraopet,Rajupeta,278375,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Gambhiraopet,Samudralingapur,201167,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Konaraopeta,Bausaipet,201496,2,0,0,0,0,0,2,0,0,10356.2,0,0
2024,November,Rajanna Sircilla,Konaraopeta,Govindaraopet Thanda,278408,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Konaraopeta,Kolanoor,201500,2,0,0,2,0,0,0,0,0,12105.3,0,0
2024,November,Rajanna Sircilla,Konaraopeta,Konaraopet,201501,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Konaraopeta,Malkapet,201503,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Konaraopeta,Mamidipalli,201504,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Konaraopeta,Marrimadla,201506,1,0,0,0,0,0,1,0,0,284.2,0,0
2024,November,Rajanna Sircilla,Konaraopeta,Marthanpet,201507,1,0,0,1,0,0,0,0,0,5711.5,0,0
2024,November,Rajanna Sircilla,Konaraopeta,Nizambad,201510,5,4,0,1,0,0,0,0,0,10606,0,0
2024,November,Rajanna Sircilla,Mustabad,Avunoor,201692,7,2,0,4,0,0,0,1,0,15586.8,0,0
2024,November,Rajanna Sircilla,Mustabad,Gudem,201696,1,0,0,1,0,0,0,0,0,13214.6,0,0
2024,November,Rajanna Sircilla,Mustabad,Maddikunta,201699,1,0,0,1,0,0,0,0,0,21521.2,0,0
2024,November,Rajanna Sircilla,Mustabad,Mohinikunta,201700,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Mustabad,Musthabad,201702,5,3,0,1,1,0,0,0,0,19884.1,0,0
2024,November,Rajanna Sircilla,Mustabad,Namapur,201703,2,0,0,2,0,0,0,0,0,3454.2,0,0
2024,November,Rajanna Sircilla,Mustabad,Pothugal,201704,4,0,0,2,0,0,2,0,0,47778.9,0,0
2024,November,Rajanna Sircilla,Rudrangi ,Manala,209494,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Rudrangi ,Rudrangi,201019,11,3,0,4,0,0,0,2,2,45981,0,0
2024,November,Rajanna Sircilla,Thangallapalli,Baddenapally,201933,1,0,0,0,1,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Thangallapalli,Balamallupally,201934,3,3,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Thangallapalli,Baswapur,201935,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Thangallapalli,Cheerlavanch,201938,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Thangallapalli,Chinnalingapur,201940,1,0,0,1,0,0,0,0,0,27273.3,0,0
2024,November,Rajanna Sircilla,Thangallapalli,Indiramma Colony,257896,3,3,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Thangallapalli,Jillella,201945,2,1,0,1,0,0,0,0,0,5490.5,0,0
2024,November,Rajanna Sircilla,Thangallapalli,Mandepally,201948,8,0,0,2,0,0,3,3,0,98562.1,0,0
2024,November,Rajanna Sircilla,Thangallapalli,Nerella,201951,1,0,0,1,0,0,0,0,0,32490,0,0
2024,November,Rajanna Sircilla,Thangallapalli,Padmanagar,278382,1,0,0,0,0,0,1,0,0,3018.5,0,0
2024,November,Rajanna Sircilla,Thangallapalli,Rallapet,201955,2,0,0,1,0,0,0,1,0,0,0,0
2024,November,Rajanna Sircilla,Thangallapalli,Sarampally,201958,2,1,0,1,0,0,0,0,0,71859,0,0
2024,November,Rajanna Sircilla,Thangallapalli,Thadur,201960,1,0,0,0,0,0,1,0,0,8705,0,0
2024,November,Rajanna Sircilla,Thangallapalli,Thangallapally,201961,4,2,0,2,0,0,0,0,0,24630.2,0,0
2024,November,Rajanna Sircilla,Thangallapalli,Venugopalpur,201962,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Veernapalli ,Babai Cheruvu Thanda,278384,1,0,0,1,0,0,0,0,0,19593,0,0
2024,November,Rajanna Sircilla,Veernapalli ,Lalsing Thanda,278391,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Veernapalli ,Veernapally,202117,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Vemulawada Rural,Balrajpally,202073,1,0,0,0,0,0,1,0,0,7163.2,0,0
2024,November,Rajanna Sircilla,Vemulawada Rural,Fazilnagar,202078,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Vemulawada Rural,Hanumajipet,202079,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Vemulawada Rural,Vattemula,202095,3,2,0,0,0,0,1,0,0,4890.9,0,0
2024,November,Rajanna Sircilla,Yella Reddi Peta,Almaspur,202099,2,0,0,0,0,0,2,0,0,39605.2,0,0
2024,November,Rajanna Sircilla,Yella Reddi Peta,Bandalingampally,202100,2,0,0,2,0,0,0,0,0,11274,0,0
2024,November,Rajanna Sircilla,Yella Reddi Peta,Boppapur,202101,5,0,0,4,0,0,0,1,0,68300.4,0,0
2024,November,Rajanna Sircilla,Yella Reddi Peta,Dumala,202102,3,0,0,2,0,0,0,1,0,10463.8,0,0
2024,November,Rajanna Sircilla,Yella Reddi Peta,Kishtunayak Thanda,278393,1,0,0,0,0,0,1,0,0,4893,0,0
2024,November,Rajanna Sircilla,Yella Reddi Peta,Narayanapuram (Pattirachu,202110,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Yella Reddi Peta,Padira,202111,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rajanna Sircilla,Yella Reddi Peta,Rajannapet,202112,2,0,0,0,0,0,2,0,0,17442.4,0,0
2024,November,Rajanna Sircilla,Yella Reddi Peta,Singaram,202114,1,0,0,0,0,0,1,0,0,917,0,0
2024,November,Rajanna Sircilla,Yella Reddi Peta,Venkatapur,202118,6,0,0,5,0,0,0,1,0,61105.8,0,0
